key,stop_id,ars,name,lon,lat,grid_id,region,board_day,board_day_we,alight_day,board_imputed,n_routes,freq_imputed,freq_am,freq_day,freq_pm,freq_night
233002347,41590-55234,55234,센트럴뷰.병점2동복지센터,127.043983,37.211117,다사5912,병점2동,25.92,16.91,37.53,0,1,0,8.0,27.429,8.0,2.286
233002348,41590-60123,60123,(임시)호반써밋.금강펜테리움,126.86785,37.25035,다사4317,비봉면,17.52,6.03,58.61,0,2,0,3.733,5.714,3.8,0.214
233002349,41590-55235,55235,주공9단지,127.04275,37.2127,다사5912,병점2동,49.74,38.88,78.04,0,1,0,8.0,27.429,8.0,2.286
233002350,41590-60124,60124,(임시)비봉LH5단지,126.865417,37.24815,다사4316,비봉면,7.09,3.24,9.29,0,2,0,3.733,5.714,3.8,0.214
233002351,41590-55256,55256,구장리새터말입구,126.89905,37.153467,다사4606,팔탄면,6.31,20.59,5.49,0,9,0,15.547,30.989,15.614,0.895
233002352,41590-37011,37011,하기등리,126.935817,37.14575,다사4905,봉담읍,0.6,0.59,0.92,0,1,0,1.043,3.0,1.043,0.0
233002353,41590-55253,55253,삼성반도체후문,127.071283,37.228417,다사6114,반월동,330.95,86.56,252.38,0,12,0,83.255,234.551,83.255,9.285
233002354,41590-55236,55236,매송휴먼시아후문,126.88085,37.2677,다사4518,매송면,54.35,33.74,20.32,0,3,0,9.08,18.569,9.08,0.0
233002355,41590-55237,55237,매송휴먼시아후문,126.880833,37.267833,다사4518,매송면,28.86,11.91,37.98,0,3,0,9.08,18.569,9.08,0.0
233002356,41590-55238,55238,장짐삼거리,126.90105,37.1396,다사4604,향남읍,8.94,5.41,7.55,0,6,0,9.147,17.655,9.214,0.429
233002357,41590-55239,55239,장짐삼거리,126.901083,37.1395,다사4604,향남읍,5.71,3.79,15.24,0,6,0,9.147,17.655,9.214,0.429
233002358,41590-55240,55240,서신사거리,126.70745,37.167817,다사2907,서신면,11.74,7.15,6.35,0,1,0,4.0,12.0,4.0,1.5
233002359,41590-55241,55241,서신사거리,126.707367,37.167783,다사2907,서신면,2.19,1.29,11.26,0,1,0,4.0,12.0,4.0,1.5
233002360,41590-55252,55252,향남홈플러스,126.922383,37.131567,다사4803,향남읍,46.46,32.18,279.06,0,7,0,20.722,50.594,20.722,2.448
233002361,41590-36269,36269,방교동,127.091517,37.179067,다사6309,동탄6동,29.2,9.65,54.06,0,0,1,4.0,8.0,4.0,0.571
233002362,41590-55257,55257,방교동,127.092383,37.1803,다사6309,동탄6동,51.47,19.47,44.27,0,0,1,4.0,8.0,4.0,0.571
233002363,41590-55258,55258,방아다리마을,127.092533,37.181833,다사6309,동탄6동,51.46,19.41,54.8,0,0,1,4.0,8.0,4.0,0.571
233002364,41590-36704,36704,방아다리마을,127.0929,37.183033,다사6309,동탄6동,44.98,29.59,37.38,0,0,1,4.0,8.0,4.0,0.571
233002365,41590-55242,55242,장지천,127.087,37.163167,다사6307,동탄6동,114.78,12.59,23.84,0,1,0,4.0,6.0,4.0,0.25
233002366,41590-55243,55243,장지천,127.086967,37.161533,다사6307,동탄6동,7.54,1.41,34.73,0,1,0,4.0,6.0,4.0,0.25
233002368,41590-55249,55249,쌍송공단입구,126.79005,37.195167,다사3610,마도면,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002369,41590-60125,60125,(임시)청연초등학교,126.8689,37.246,다사4416,비봉면,5.93,2.12,14.15,0,2,0,3.733,5.714,3.8,0.214
233002370,41590-36622,36622,보통3리입구,126.977617,37.18945,다사5310,정남면,4.61,4.26,4.86,0,1,0,2.0,6.0,2.0,0.0
233002371,41590-55250,55250,아이파크정문,126.970567,37.21385,다사5312,봉담읍,329.11,168.71,262.16,0,6,0,44.609,115.657,42.609,12.975
233002372,41590-55251,55251,봉담휴먼빌아파트,126.969983,37.2141,다사5212,봉담읍,230.4,164.68,239.06,0,5,0,42.609,115.657,42.609,12.975
233002373,41590-55444,55444,호반3차.창의고,127.118883,37.179617,다사6609,동탄9동,75.89,16.82,29.08,0,4,0,9.233,23.6,9.233,0.083
233002374,41590-55339,55339,서봉마을19단지,126.904,37.110317,다사4701,향남읍,24.15,13.59,2.55,0,4,0,11.0,27.099,11.0,0.429
233002375,41590-55463,55463,남양뉴타운10단지,126.835083,37.2061,다사4012,남양읍,15.79,7.06,2.19,0,4,0,6.19,11.747,7.048,0.261
233002376,41590-55277,55277,동탄홈플러스,127.069317,37.202017,다사6111,동탄1동,121.6,81.79,73.88,0,4,0,9.0,19.333,9.0,0.0
233002377,41590-37664,37664,동탄홈플러스.다은마을삼성래미안,127.0689,37.2018,다사6111,동탄1동,58.62,42.94,112.41,0,4,0,9.0,19.333,9.0,0.0
233002378,41590-55259,55259,상두리맹산,126.934833,37.105933,다사4900,양감면,0.11,0.18,2.84,0,2,0,2.083,4.462,2.083,0.0
233002379,41590-55260,55260,상두리맹산,126.9347,37.106267,다사4900,양감면,1.19,6.35,0.16,0,2,0,2.083,4.462,2.083,0.0
233002380,41590-37934,37934,독정리.큰마을,126.861833,37.078083,다바4397,장안면,4.0,19.59,0.11,0,2,0,5.0,14.242,5.0,0.0
233002381,41590-37942,37942,독정리.큰마을,126.862017,37.077917,다바4397,장안면,0.18,0.09,2.02,0,2,0,5.0,14.242,5.0,0.0
233002382,41590-37660,37660,동탄2신도시홍보관,127.084517,37.194467,다사6310,동탄6동,47.8,19.24,19.72,0,2,0,4.0,10.667,4.0,0.0
233002383,41590-37659,37659,동탄2신도시홍보관,127.0845,37.1942,다사6310,동탄6동,7.0,6.97,44.27,0,2,0,4.0,10.667,4.0,0.0
233002384,41590-55261,55261,귀래산업단지,126.98185,37.133233,다사5303,향남읍,2.48,3.62,9.39,0,0,1,8.88,27.099,8.96,0.5
233002385,41590-55262,55262,귀래산업단지,126.982133,37.13325,다사5403,향남읍,3.06,6.29,2.06,0,0,1,8.88,27.099,8.96,0.5
233002386,41590-55263,55263,청원2리,126.778217,37.17675,다사3508,마도면,0.44,0.03,0.54,0,0,1,15.0,42.095,15.0,1.5
233002387,41590-55264,55264,청원4리마을회관,126.766683,37.18135,다사3409,마도면,0.34,0.06,0.48,0,0,1,15.0,42.095,15.0,1.5
233002388,41590-55265,55265,청원공단,126.764,37.186717,다사3410,마도면,0.07,0.03,1.12,0,0,1,15.0,42.095,15.0,1.5
233002389,41590-55266,55266,청원초등학교,126.7608,37.188433,다사3410,마도면,2.34,2.41,1.2,0,0,1,15.0,42.095,15.0,1.5
233002390,41590-55267,55267,청원4리.막상공원,126.765317,37.184867,다사3409,마도면,0.74,0.03,0.09,0,0,1,15.0,42.095,15.0,1.5
233002391,41590-55268,55268,청원4리마을회관,126.76655,37.181283,다사3409,마도면,0.6,0.03,0.39,0,0,1,15.0,42.095,15.0,1.5
233001251,41590-37513,37513,화산1리마을회관,126.779883,37.0654,다바3596,우정읍,0.01,0.0,0.09,0,1,0,2.0,6.0,2.0,0.0
233001252,41590-36941,36941,화산1리종점,126.777433,37.065517,다바3596,우정읍,1.32,1.12,0.12,0,1,0,2.0,6.0,2.0,0.0
233001253,41590-36940,36940,화산1리마을회관,126.779733,37.065283,다바3596,우정읍,0.8,0.26,0.08,0,1,0,2.0,6.0,2.0,0.0
233001254,41590-37038,37038,엘크루아파트,127.09365,37.160967,다사6307,동탄6동,91.15,55.18,18.51,0,1,0,4.8,16.0,4.8,0.833
233001255,41590-37025,37025,궁평해수욕장,126.690833,37.122817,다사2802,서신면,0.25,0.38,8.73,0,1,0,4.0,12.0,4.0,1.5
233001256,41590-37026,37026,궁평해수욕장,126.6913,37.123833,다사2803,서신면,13.29,12.06,0.2,0,1,0,4.0,12.0,4.0,1.5
233001257,41590-36939,36939,전곡항입구,126.6568,37.19115,다사2511,송산면,2.02,0.85,0.12,0,1,0,0.571,2.087,0.571,0.0
233001258,41590-37512,37512,전곡2리.산업단지,126.683117,37.1888,다사2710,서신면,1.35,1.47,0.01,0,1,0,0.571,2.087,0.571,0.0
233001259,41590-37357,37357,전곡삼거리마트,126.691067,37.185667,다사2809,서신면,2.07,1.68,0.15,0,1,0,0.571,2.087,0.571,0.0
233001260,41590-37371,37371,전곡2리마을회관.운천동,126.69215,37.191317,다사2810,서신면,2.21,0.85,0.64,0,1,0,0.571,2.087,0.571,0.0
233001261,41590-37364,37364,칠곡리,126.711483,37.203567,다사3011,송산면,0.68,0.03,1.0,0,1,0,0.571,2.087,0.571,0.0
233001262,41590-60087,60087,제약공단공원,126.900617,37.089317,다바4699,향남읍,0.05,0.06,11.6,0,3,0,20.0,24.381,20.0,1.54
233001263,41590-37511,37511,전곡2리,126.682417,37.189267,다사2710,서신면,0.01,0.06,4.56,0,1,0,0.571,2.087,0.571,0.0
233001264,41590-36938,36938,전곡항입구,126.656467,37.19125,다사2511,송산면,0.06,0.06,1.51,0,1,0,0.571,2.087,0.571,0.0
233001265,41590-37600,37600,덕고개34,126.922983,37.234033,다사4815,봉담읍,1.26,0.5,0.08,0,1,0,1.0,3.429,1.0,0.0
233001266,41590-60088,60088,제약공단공원,126.900817,37.089467,다바4699,향남읍,19.02,9.0,0.41,0,3,0,20.0,24.381,20.0,1.54
233001268,41590-36591,36591,신동탄롯데캐슬,127.06725,37.228067,다사6114,반월동,0.09,0.18,11.74,0,0,1,80.855,227.694,80.855,9.285
233001269,41590-37144,37144,삼화1리,126.856067,37.251417,다사4217,비봉면,0.34,0.53,1.14,0,1,0,0.857,2.824,0.857,0.0
233001270,41590-37246,37246,쌍학리,126.901117,37.236117,다사4615,비봉면,0.38,0.29,0.66,0,1,0,1.0,3.429,1.0,0.0
233001271,41590-37243,37243,쌍학4리,126.899483,37.240933,다사4615,비봉면,0.34,0.29,0.0,0,1,0,1.0,3.429,1.0,0.0
233001272,41590-37236,37236,야목1리,126.897567,37.254883,다사4617,매송면,0.51,0.09,1.02,0,1,0,3.0,3.429,3.0,0.214
233001273,41590-37581,37581,야목2리,126.881183,37.264217,다사4518,매송면,0.0,0.0,0.09,0,0,0,0.0,0.0,0.0,0.0
233001274,41590-37202,37202,야목2리,126.881283,37.26395,다사4518,매송면,0.76,0.74,0.06,0,0,1,13.0,32.0,13.0,0.75
233001275,41590-37218,37218,야목1리,126.892567,37.257117,다사4617,매송면,0.65,0.26,0.51,0,1,0,3.0,3.429,3.0,0.214
233001276,41590-37275,37275,매송농협,126.910617,37.250117,다사4716,매송면,1.56,0.03,2.0,0,0,1,13.0,32.0,13.0,0.75
233001277,41590-55909,55909,리안비채,126.834917,37.2759,다사4019,새솔동,6.24,2.09,2.75,0,1,0,0.6,5.333,0.6,0.556
233001278,41590-37759,37759,발안공단로4길교차로,126.899433,37.0845,다바4698,향남읍,0.12,0.06,29.15,0,0,1,8.88,27.099,8.96,0.5
233001279,41590-55696,55696,신영통현대타운2단지,127.057733,37.232283,다사6014,반월동,159.69,93.91,146.6,0,1,0,10.0,38.4,10.0,3.2
233001280,41590-55664,55664,퍼스트파크.선납숲공원,127.107867,37.210033,다사6512,동탄5동,0.15,0.0,1.58,0,1,0,0.857,1.959,0.857,0.0
233001281,41590-36672,36672,예당마을.롯데캐슬(중),127.072067,37.21095,다사6212,동탄1동,536.55,333.62,222.78,0,18,0,153.136,181.623,151.719,19.919
233001282,41590-37587,37587,예당마을.롯데캐슬(중),127.073,37.21175,다사6212,동탄1동,162.13,89.56,701.09,0,18,0,152.136,181.623,152.719,19.919
233001283,41590-37590,37590,센트럴파크뷰아파트(중),127.06415,37.199433,다사6111,동탄1동,165.35,143.62,198.19,0,9,0,31.05,76.0,30.8,6.958
233001284,41590-55697,55697,신한미지엔정문,127.005967,37.201083,다사5611,화산동,35.49,22.97,11.28,0,3,0,4.667,14.0,4.667,0.0
233001285,41590-36686,36686,모아미래도.우림필유.평생학습관(중),127.058267,37.199483,다사6011,동탄3동,119.62,82.0,237.94,0,8,0,31.333,77.714,31.333,3.958
233001286,41590-36687,36687,모아미래도.우림필유.평생학습관(중),127.057583,37.199267,다사6011,동탄3동,173.33,87.76,160.46,0,8,0,31.333,77.714,31.333,3.958
233001287,41590-36688,36688,서동탄역.신일해피트리(중),127.053333,37.199367,다사6011,동탄3동,141.04,107.53,350.75,0,8,0,31.333,77.714,31.333,3.958
233001288,41590-36689,36689,서동탄역.신일해피트리(중),127.0525,37.1995,다사6011,동탄3동,295.98,180.26,179.01,0,8,0,31.333,77.714,31.333,3.958
233001289,41590-36362,36362,성호아파트,127.0428,37.199683,다사5911,진안동,120.31,82.56,168.64,0,9,0,35.333,85.714,35.333,4.792
233001290,41590-36364,36364,성호아파트,127.041067,37.199883,다사5911,진안동,248.69,140.06,153.38,0,9,0,35.333,85.714,35.333,4.792
233001291,41590-36717,36717,노진3리,126.817333,37.0363,다바3993,장안면,0.04,0.0,1.78,0,1,0,2.0,8.0,2.0,0.0
233001292,41590-36716,36716,노진3리,126.817333,37.036333,다바3993,장안면,1.35,3.74,0.05,0,1,0,2.0,8.0,2.0,0.0
233001293,41590-37002,37002,제부도입구,126.65835,37.17215,다사2508,서신면,33.0,41.0,1.91,0,4,0,14.0,38.095,14.0,0.0
233001294,41590-37008,37008,살고지입구,126.667183,37.162717,다사2607,서신면,14.18,14.76,0.66,0,4,0,14.0,38.095,14.0,0.0
233001295,41590-55910,55910,율암3리.밤뒤,126.878217,37.170267,다사4408,팔탄면,0.2,1.12,1.58,0,0,1,2.4,3.84,2.4,0.133
233001296,41590-36948,36948,나루마을상가,127.07315,37.193117,다사6210,동탄2동,74.49,54.09,190.29,0,2,0,27.0,69.053,27.0,4.053
233001297,41590-37510,37510,솔빛마을상가,127.073,37.1934,다사6210,동탄2동,121.8,70.32,89.58,0,2,0,27.0,69.053,27.0,4.053
233001298,41590-37114,37114,은장고개,126.788283,37.202667,다사3611,마도면,4.58,3.97,27.02,0,5,0,15.571,44.182,15.571,1.5
233001299,41590-36947,36947,살고지입구,126.666583,37.16295,다사2607,서신면,0.35,0.21,15.24,0,4,0,14.0,38.095,14.0,0.0
233001300,41590-36406,36406,신동탄롯데캐슬,127.068117,37.230633,다사6114,반월동,446.06,110.09,153.91,0,12,0,92.855,249.027,92.855,9.745
233001301,41590-55911,55911,율암교차로,126.887833,37.168917,다사4507,팔탄면,0.32,0.41,0.28,0,0,1,2.4,3.84,2.4,0.133
233001302,41590-60090,60090,향남언덕마을15단지,126.90745,37.101783,다사4700,향남읍,0.28,0.29,1.07,0,1,0,2.0,6.0,2.0,0.0
233001303,41590-37393,37393,수련개,126.860433,37.184617,다사4309,팔탄면,5.33,6.94,4.19,0,1,0,1.333,2.4,1.333,0.0
233001304,41590-60091,60091,상신3리입구,126.907783,37.101633,다사4700,향남읍,1.31,0.74,0.56,0,1,0,2.0,6.0,2.0,0.0
233001305,41590-55912,55912,금강펜테리움.힐스테이트,127.13815,37.174133,다사6708,동탄9동,37.87,15.68,24.86,0,2,0,5.0,14.857,5.0,0.0
233001306,41590-36482,36482,반도유보라후문,127.118317,37.208783,다사6612,동탄5동,2.44,1.24,11.34,0,2,0,14.0,21.333,14.0,1.5
233001307,41590-36287,36287,고지리,127.003967,37.160783,다사5507,정남면,1.41,1.41,2.62,0,0,1,2.667,8.286,2.667,0.0
233001308,41590-36284,36284,고지리,127.003283,37.16305,다사5507,정남면,0.19,0.26,0.82,0,0,1,2.667,8.286,2.667,0.0
233001309,41590-36978,36978,샘터교차로,126.804833,37.20615,다사3812,남양읍,0.02,0.0,0.65,0,0,1,6.19,14.24,6.4,0.522
233001310,41590-36683,36683,IT단지(중),127.073667,37.2251,다사6213,동탄1동,432.27,117.44,526.48,0,12,0,83.255,234.551,83.255,9.285
233001311,41590-36076,36076,수원여대혜란캠퍼스,126.932733,37.202617,다사4911,봉담읍,7.91,1.03,2.28,0,2,0,3.733,5.6,3.733,0.133
233001312,41590-36075,36075,수원여대혜란캠퍼스,126.93305,37.2026,다사4911,봉담읍,1.29,0.18,5.22,0,2,0,3.733,5.6,3.733,0.133
233001313,41590-37226,37226,청요리,126.8953,37.203133,다사4611,비봉면,2.52,0.65,3.31,0,2,0,2.133,4.926,2.133,0.0
233001314,41590-36712,36712,가골입구앞,126.891117,37.202233,다사4511,비봉면,2.13,0.97,1.04,0,2,0,2.133,4.926,2.133,0.0
233001315,41590-37227,37227,청요2리,126.8948,37.203067,다사4611,비봉면,2.78,1.47,2.71,0,2,0,2.133,4.926,2.133,0.0
233001316,41590-55913,55913,힐스테이트.금강펜테리움,127.13795,37.174417,다사6708,동탄9동,33.14,12.15,49.96,0,2,0,5.0,14.857,5.0,0.0
233001317,41590-55914,55914,C10,127.133033,37.17975,다사6709,동탄9동,78.8,49.94,24.0,0,2,0,5.0,14.857,5.0,0.0
233001318,41590-36023,36023,남양중고교입구,126.82225,37.204367,다사3911,남양읍,51.91,31.56,94.45,0,9,0,23.781,49.641,23.781,1.372
233001319,41590-37509,37509,한국제지,127.10855,37.15595,다사6506,동탄8동,7.85,3.03,3.54,0,3,0,19.6,48.762,19.6,0.222
233001320,41590-37508,37508,장지동,127.11535,37.155633,다사6506,동탄8동,1.56,0.88,34.26,0,3,0,9.143,27.771,9.143,0.2
233001321,41590-36945,36945,한원IC,127.122083,37.152817,다사6606,동탄8동,1.6,1.62,19.19,0,4,0,18.743,55.2,18.743,0.2
233001322,41590-36944,36944,한국제지,127.10855,37.155683,다사6506,동탄8동,3.38,0.71,7.52,0,2,0,15.6,43.429,15.6,0.0
233001323,41590-36943,36943,꽃가마약수터,127.100933,37.1586,다사6406,동탄8동,2.88,0.65,26.51,0,5,0,16.943,48.824,16.943,1.086
233001324,41590-37376,37376,길성리,126.962083,37.121567,다사5202,향남읍,2.98,2.38,1.64,0,0,1,8.88,27.099,8.96,0.5
233001325,41590-37377,37377,사창2리.요골,126.9712,37.107333,다사5301,양감면,0.53,1.18,7.09,0,1,0,1.412,3.556,1.412,0.0
233001326,41590-36949,36949,상두1리,126.9512,37.105867,다사5100,양감면,0.71,0.44,0.02,0,0,1,2.083,8.017,2.083,0.0
233001327,41590-37507,37507,상두1리,126.951367,37.1057,다사5100,양감면,0.02,0.0,0.71,0,0,1,2.083,8.017,2.083,0.0
233001329,41590-36294,36294,한강CM,127.006717,37.196683,다사5611,화산동,1.16,0.85,20.82,0,2,0,14.0,24.312,14.0,1.091
233002392,41590-55269,55269,정든공원.리체더포레스트,127.048783,37.209783,다사5912,병점2동,72.91,46.26,187.42,0,3,0,9.05,20.0,8.8,3.5
233002393,41590-55280,55280,안화고등학교,127.0472,37.2115,다사5912,병점2동,46.02,24.82,55.51,0,3,0,20.059,31.467,20.059,1.133
233002394,41590-55281,55281,안화고등학교,127.047517,37.211433,다사5912,병점2동,92.62,35.91,78.0,0,3,0,20.059,31.467,20.059,1.133
233002395,41590-55270,55270,안녕4통입구,126.985483,37.205433,다사5411,화산동,4.62,2.97,60.89,0,4,0,30.4,66.0,30.4,5.5
233002396,41590-55271,55271,안녕3통입구,126.985117,37.205067,다사5411,화산동,42.18,26.65,9.49,0,4,0,30.4,66.0,30.4,5.5
233002397,41590-55343,55343,융건릉사거리,126.987533,37.20785,다사5412,화산동,21.16,19.24,92.65,0,14,0,69.403,133.324,67.221,7.967
233002398,41590-55344,55344,융건릉사거리,126.987783,37.207967,다사5412,화산동,78.94,84.68,43.93,0,14,0,69.403,133.324,67.221,7.967
233002399,41590-55690,55690,안녕남로,126.988017,37.197317,다사5411,화산동,0.05,0.12,22.45,0,3,0,28.4,60.0,28.4,5.5
233002400,41590-55691,55691,안녕남로,126.988083,37.1974,다사5411,화산동,13.75,8.71,0.21,0,3,0,28.4,60.0,28.4,5.5
233002401,41590-55345,55345,북양산업단지,126.851367,37.215567,다사4213,남양읍,19.38,48.97,13.48,0,1,0,4.0,5.333,4.0,0.444
233002402,41590-55346,55346,북양산업단지,126.85215,37.214817,다사4213,남양읍,15.28,25.85,23.14,0,1,0,4.0,5.333,4.0,0.444
233002403,41590-55291,55291,롯데시네마,127.042633,37.21425,다사5912,병점2동,716.84,578.71,1050.51,0,10,0,60.574,142.55,60.324,5.087
233002404,41590-36192,36192,태안교차로,127.03715,37.218383,다사5813,진안동,15.73,12.91,24.14,0,1,0,8.0,27.429,8.0,2.286
233002405,41590-37574,37574,능리교차로,127.057233,37.219117,다사6013,진안동,325.16,264.5,439.42,0,8,0,103.916,246.836,103.916,20.787
233002406,41590-55282,55282,향남부영9단지,126.919267,37.113767,다사4801,향남읍,3.24,1.91,10.21,0,5,0,6.167,16.004,6.167,0.0
233002407,41590-55283,55283,향남부영9단지,126.919067,37.113367,다사4801,향남읍,9.33,5.29,48.33,0,8,0,10.137,29.155,10.994,0.0
233002408,41590-55284,55284,향남부영10.11단지,126.919483,37.11055,다사4801,향남읍,86.41,39.29,53.56,0,3,0,3.97,13.15,4.828,0.0
233002409,41590-55332,55332,향남부영10.11단지,126.919717,37.110517,다사4801,향남읍,0.84,0.15,8.66,0,0,1,8.88,27.099,8.96,0.5
233002410,41590-55285,55285,향남주공1.2단지,126.9145,37.1191,다사4702,향남읍,111.27,77.03,17.65,0,3,0,4.695,13.99,4.695,0.0
233002411,41590-55286,55286,향남주공1.2단지,126.9159,37.11895,다사4802,향남읍,18.96,8.85,66.27,0,2,0,3.867,10.68,3.867,0.0
233002412,41590-55287,55287,향남부영3단지,126.911417,37.118017,다사4702,향남읍,311.53,352.09,72.56,0,8,0,15.695,50.232,15.695,0.5
233002413,41590-55288,55288,향남부영3단지,126.911583,37.11895,다사4702,향남읍,34.51,24.38,262.36,0,7,0,14.867,46.922,14.867,0.5
233002414,41590-55289,55289,향남부영7.롯데씨네마,126.911067,37.1144,다사4701,향남읍,229.38,247.21,169.0,0,5,0,26.0,43.238,26.0,2.29
233002415,41590-55290,55290,향남모아8단지,126.913683,37.113833,다사4701,향남읍,28.8,21.68,143.76,0,5,0,22.828,34.548,22.828,1.54
233002416,41590-37274,37274,하길중학교,126.907983,37.112583,다사4701,향남읍,71.47,24.44,122.02,0,9,0,33.824,68.303,33.824,2.04
233002417,41590-36697,36697,하길중학교,126.908817,37.1134,다사4701,향남읍,317.85,203.26,214.25,0,9,0,33.824,68.303,33.824,2.04
233002418,41590-55295,55295,성호아파트후문,127.044417,37.201283,다사5911,진안동,22.2,10.85,48.42,0,0,1,39.429,85.714,39.429,2.286
233002419,41590-55296,55296,한화.호반.대원,127.104867,37.196733,다사6410,동탄4동,31.98,19.56,49.61,0,8,0,38.2,76.655,38.2,3.181
233002420,41590-55297,55297,롯데캐슬.호반베르디움,127.11105,37.196883,다사6510,동탄4동,67.36,29.65,101.67,0,8,0,38.2,76.655,38.2,3.181
233002421,41590-55340,55340,예솔초.호반2차.대원2차,127.118767,37.196233,다사6610,동탄9동,638.58,440.5,220.58,0,22,0,132.912,225.732,131.912,13.875
233002422,41590-55298,55298,무봉초,127.117283,37.20345,다사6611,동탄4동,0.25,0.24,21.2,0,1,0,6.0,1.455,6.0,0.0
233002423,41590-55299,55299,무봉초,127.115,37.203833,다사6511,동탄4동,15.46,5.68,3.05,0,2,0,8.4,7.455,8.4,0.0
233002424,41590-55300,55300,단독주택,127.12265,37.2027,다사6611,동탄4동,14.8,9.85,0.94,0,1,0,3.0,2.667,3.0,0.0
233002425,41590-55301,55301,단독주택,127.122217,37.2025,다사6611,동탄4동,0.6,0.38,10.69,0,1,0,3.0,2.667,3.0,0.0
233002426,41590-55302,55302,치동천힐링마을,127.125667,37.202183,다사6611,동탄4동,18.47,18.97,21.86,0,1,0,3.0,2.667,3.0,0.0
233002427,41590-55303,55303,KCC스위첸,127.118967,37.2012,다사6611,동탄4동,21.34,9.26,9.66,0,1,0,6.0,1.455,6.0,0.0
233002428,41590-55304,55304,호반베르디움,127.117617,37.1996,다사6611,동탄4동,3.71,1.97,40.6,0,1,0,6.0,1.455,6.0,0.0
233002429,41590-55305,55305,이주택지.상록.경남아파트,127.110867,37.2071,다사6512,동탄5동,1213.4,879.74,446.02,0,18,0,120.812,195.009,119.812,14.319
233002430,41590-55306,55306,퍼스트파크.이지더원,127.1085,37.209,다사6512,동탄5동,298.61,204.12,119.91,0,11,0,54.812,127.809,53.812,6.919
233002431,41590-55307,55307,동탄2파출소.농협,127.104383,37.2095,다사6412,동탄5동,383.44,274.88,302.95,0,12,0,55.67,129.768,54.67,6.919
233002432,41590-55308,55308,대방디엠시티.센트럴상록,127.099667,37.209517,다사6412,동탄5동,368.99,172.68,199.99,0,7,0,28.67,75.901,28.67,2.436
233002433,41590-37663,37663,우남퍼스트빌.자이,127.100083,37.204567,다사6411,동탄4동,48.68,27.68,79.79,0,7,0,24.9,46.978,24.9,3.042
233002434,41590-55292,55292,시범예미지.영천유치원,127.108767,37.203233,다사6511,동탄4동,34.84,19.24,114.38,0,8,0,29.7,62.978,29.7,3.708
233002435,41590-55293,55293,영천유치원.시범예미지,127.108783,37.203517,다사6511,동탄4동,95.4,48.53,19.22,0,7,0,24.9,46.978,24.9,3.042
233002436,41590-36842,36842,상록.테크노밸리.GS자이,127.098567,37.2065,다사6412,동탄5동,286.64,136.65,757.14,0,25,0,157.213,280.039,156.213,17.252
233002437,41590-55309,55309,한화꿈에그린,127.10035,37.194767,다사6410,동탄4동,31.34,20.15,111.58,0,8,0,38.2,76.655,38.2,3.181
233002438,41590-55310,55310,한화꿈에그린,127.100467,37.19445,다사6410,동탄4동,55.78,42.38,49.18,0,8,0,38.2,76.655,38.2,3.181
233002439,41590-55311,55311,예당고사거리,127.080667,37.2099,다사6212,동탄1동,284.21,120.88,264.26,0,22,0,129.979,248.035,129.979,15.172
233002440,41590-55312,55312,예당고사거리,127.081817,37.209183,다사6212,동탄1동,120.14,58.59,342.34,0,24,0,139.836,288.701,139.836,16.672
233002441,41590-37670,37670,마루뜰,126.692317,37.128067,다사2803,서신면,0.01,0.0,5.41,0,1,0,4.0,12.0,4.0,1.5
233002442,41590-55314,55314,푸르지오.한미약품,127.091833,37.209183,다사6312,동탄5동,777.88,202.09,1603.99,0,24,0,139.836,288.701,139.836,16.672
233002443,41590-55315,55315,한미약품.푸르지오,127.091617,37.2095,다사6312,동탄5동,1490.2,484.18,839.54,0,25,0,142.236,298.301,142.236,16.672
233002444,41590-55316,55316,한림대성심병원,127.0802,37.2155,다사6213,동탄1동,310.13,182.97,25.98,0,7,0,61.143,82.667,61.143,9.444
233002445,41590-55661,55661,금호어울림레이크.우남더테라스,127.107667,37.162183,다사6507,동탄8동,12.67,8.06,129.29,0,6,0,40.4,82.752,40.4,1.813
233002446,41590-55380,55380,양노리,126.87375,37.230833,다사4414,비봉면,0.22,0.35,0.79,0,3,0,1.947,6.467,2.014,0.0
233002447,41590-37918,37918,스마트밸리,126.870783,37.075983,다바4497,장안면,4.21,23.35,2.74,0,2,0,5.0,14.242,5.0,0.0
233002448,41590-55336,55336,그랑드비체.힐스테이트,126.948767,37.228783,다사5114,봉담읍,326.51,231.76,137.59,0,6,0,30.918,78.031,30.918,7.175
233002449,41590-55371,55371,청원초등학교,126.760817,37.1885,다사3410,마도면,0.86,0.32,2.67,0,0,1,15.0,42.095,15.0,1.5
233002450,41590-55372,55372,청원공단,126.763817,37.186633,다사3410,마도면,1.0,0.15,0.07,0,0,1,15.0,42.095,15.0,1.5
233002451,41590-55373,55373,청원4리.막상공원,126.76545,37.18495,다사3409,마도면,0.2,0.0,0.48,0,0,1,15.0,42.095,15.0,1.5
233002452,41590-55374,55374,막산리,126.76575,37.1825,다사3409,마도면,0.85,0.06,0.09,0,0,1,15.0,42.095,15.0,1.5
233002453,41590-55335,55335,힐스테이트.그랑드비체,126.94895,37.228567,다사5114,봉담읍,129.35,87.09,214.65,0,6,0,30.518,78.031,30.518,7.175
233002454,41590-55375,55375,청원2리.창고앞,126.77845,37.176633,다사3508,마도면,3.34,0.24,1.11,0,0,1,15.0,42.095,15.0,1.5
