grid_id,lon,lat,x_5179,y_5179,region_code,region,region_kind,pop,elderly,elderly_ratio,households,houses,workers,a0009,a1014,a1519,a2024,a2529,a3034,a3539,a4044,a4549,a5054,a5559,a6064,a6569,a70p
다사5112,126.9534,37.21006,951500.0,1912500.0,31240120,봉담읍,읍,803.0,144.0,0.1793,179.0,157.0,1407.0,11.0,34.0,80.0,181.0,74.0,21.0,32.0,40.0,51.0,46.0,38.0,50.0,41.0,103.0
다사5113,126.95334,37.21907,951500.0,1913500.0,31240120,봉담읍,읍,16292.0,1998.0,0.1226,6159.0,5420.0,4655.0,912.0,975.0,1114.0,1293.0,1222.0,1020.0,845.0,1212.0,1572.0,1664.0,1390.0,1072.0,790.0,1208.0
다사5114,126.95327,37.22808,951500.0,1914500.0,31240120,봉담읍,읍,10332.0,1204.0,0.1165,4744.0,4706.0,1155.0,1264.0,505.0,358.0,321.0,596.0,1074.0,1251.0,1163.0,763.0,700.0,574.0,563.0,469.0,735.0
다사5115,126.95321,37.2371,951500.0,1915500.0,31240120,봉담읍,읍,6338.0,853.0,0.1346,2148.0,2157.0,680.0,512.0,430.0,321.0,335.0,378.0,369.0,383.0,574.0,561.0,588.0,561.0,482.0,373.0,480.0
다사5116,126.95314,37.24611,951500.0,1916500.0,31240310,매송면,면,1461.0,300.0,0.2053,601.0,586.0,614.0,53.0,55.0,44.0,83.0,98.0,83.0,64.0,74.0,101.0,163.0,180.0,162.0,124.0,176.0
다사5200,126.96544,37.10194,952500.0,1900500.0,31240420,양감면,면,228.0,39.0,0.1711,43.0,33.0,467.0,0,0,5.0,18.0,35.0,51.0,23.0,18.0,18.0,8.0,18.0,18.0,13.0,26.0
다사5201,126.96537,37.11096,952500.0,1901500.0,31240140,향남읍,읍,174.0,55.0,0.3161,68.0,53.0,280.0,0.0,5.0,8.0,8.0,14.0,8.0,5.0,13.0,8.0,13.0,13.0,23.0,8.0,47.0
다사5202,126.96531,37.11997,952500.0,1902500.0,31240140,향남읍,읍,243.0,45.0,0.1852,58.0,35.0,543.0,0.0,5.0,5.0,28.0,49.0,34.0,25.0,13.0,8.0,8.0,13.0,18.0,19.0,26.0
다사5203,126.96525,37.12898,952500.0,1903500.0,31240140,향남읍,읍,348.0,82.0,0.2356,120.0,78.0,779.0,5.0,5.0,8.0,19.0,46.0,34.0,28.0,23.0,23.0,23.0,28.0,33.0,23.0,59.0
다사5204,126.96518,37.138,952500.0,1904500.0,31240140,향남읍,읍,245.0,23.0,0.0939,23.0,8.0,1174.0,0.0,0.0,0.0,23.0,57.0,61.0,23.0,23.0,8.0,8.0,8.0,18.0,13.0,10.0
다사5205,126.96512,37.14701,952500.0,1905500.0,31240430,정남면,면,143.0,30.0,0.2098,48.0,28.0,754.0,0,5.0,8.0,8.0,23.0,13.0,13.0,8.0,8.0,13.0,13.0,13.0,5.0,25.0
다사5206,126.96506,37.15603,952500.0,1906500.0,31240430,정남면,면,525.0,147.0,0.28,193.0,108.0,1278.0,10.0,8.0,8.0,23.0,38.0,65.0,38.0,32.0,33.0,42.0,38.0,48.0,43.0,104.0
다사5207,126.96499,37.16504,952500.0,1907500.0,31240430,정남면,면,248.0,39.0,0.1573,73.0,39.0,844.0,5.0,0.0,0,23.0,44.0,36.0,29.0,23.0,8.0,18.0,18.0,18.0,13.0,26.0
다사5208,126.96493,37.17405,952500.0,1908500.0,31240430,정남면,면,166.0,39.0,0.2349,63.0,53.0,346.0,0.0,5.0,5.0,16.0,18.0,13.0,8.0,8.0,5.0,13.0,18.0,23.0,13.0,26.0
다사5209,126.96487,37.18307,952500.0,1909500.0,31240430,정남면,면,245.0,77.0,0.3143,93.0,83.0,346.0,0.0,0.0,5.0,14.0,18.0,20.0,17.0,13.0,13.0,23.0,23.0,33.0,28.0,49.0
다사5210,126.9648,37.19208,952500.0,1910500.0,31240430,정남면,면,173.0,62.0,0.3584,68.0,49.0,366.0,13.0,0.0,8.0,5.0,8.0,8.0,8.0,13.0,13.0,13.0,13.0,18.0,23.0,39.0
다사5211,126.96474,37.20109,952500.0,1911500.0,31240120,봉담읍,읍,148.0,37.0,0.25,53.0,33.0,649.0,10.0,0.0,0.0,13.0,13.0,13.0,13.0,8.0,5.0,13.0,13.0,18.0,8.0,29.0
다사5212,126.96467,37.21011,952500.0,1912500.0,31240120,봉담읍,읍,11350.0,1118.0,0.0985,3700.0,3712.0,1923.0,1263.0,1050.0,665.0,465.0,516.0,577.0,880.0,1369.0,1214.0,1085.0,652.0,489.0,404.0,714.0
다사5213,126.96461,37.21912,952500.0,1913500.0,31240120,봉담읍,읍,9762.0,1315.0,0.1347,3881.0,3789.0,2273.0,934.0,677.0,628.0,417.0,436.0,657.0,713.0,990.0,940.0,837.0,658.0,562.0,477.0,838.0
다사5214,126.96455,37.22814,952500.0,1914500.0,31240120,봉담읍,읍,943.0,160.0,0.1697,356.0,352.0,353.0,45.0,49.0,56.0,60.0,55.0,49.0,59.0,71.0,89.0,113.0,83.0,71.0,73.0,87.0
다사5300,126.97669,37.10199,953500.0,1900500.0,31240420,양감면,면,238.0,10.0,0.042,33.0,8.0,1753.0,0,0,0,18.0,56.0,72.0,41.0,13.0,8.0,8.0,13.0,5.0,5.0,5.0
다사5301,126.97663,37.11101,953500.0,1901500.0,31240420,양감면,면,263.0,31.0,0.1179,44.0,23.0,1444.0,0,0,8.0,36.0,38.0,50.0,38.0,28.0,13.0,8.0,18.0,13.0,8.0,23.0
다사5302,126.97657,37.12002,953500.0,1902500.0,31240140,향남읍,읍,129.0,20.0,0.155,28.0,5.0,937.0,0,0,0,13.0,34.0,23.0,18.0,8.0,8.0,8.0,5.0,8.0,5.0,15.0
다사5303,126.9765,37.12903,953500.0,1903500.0,31240140,향남읍,읍,375.0,50.0,0.1333,78.0,48.0,1345.0,5.0,0,5.0,39.0,73.0,71.0,51.0,18.0,13.0,18.0,18.0,23.0,13.0,37.0
다사5304,126.97644,37.13805,953500.0,1904500.0,31240140,향남읍,읍,270.0,49.0,0.1815,80.0,48.0,1563.0,10.0,0,0,28.0,50.0,33.0,38.0,13.0,13.0,13.0,8.0,13.0,18.0,31.0
다사5305,126.97638,37.14706,953500.0,1905500.0,31240430,정남면,면,138.0,44.0,0.3188,58.0,28.0,657.0,0.0,5.0,5.0,8.0,8.0,13.0,13.0,8.0,8.0,8.0,13.0,18.0,13.0,31.0
다사5306,126.97632,37.15608,953500.0,1906500.0,31240430,정남면,면,760.0,175.0,0.2303,288.0,266.0,424.0,21.0,8.0,13.0,38.0,68.0,55.0,54.0,51.0,43.0,68.0,84.0,88.0,73.0,102.0
다사5307,126.97626,37.16509,953500.0,1907500.0,31240430,정남면,면,780.0,218.0,0.2795,264.0,188.0,1623.0,16.0,14.0,13.0,33.0,59.0,68.0,43.0,38.0,49.0,69.0,86.0,73.0,68.0,150.0
다사5308,126.97619,37.1741,953500.0,1908500.0,31240430,정남면,면,218.0,62.0,0.2844,79.0,74.0,264.0,5.0,8.0,5.0,15.0,18.0,21.0,13.0,8.0,8.0,13.0,23.0,23.0,18.0,44.0
다사5309,126.97613,37.18312,953500.0,1909500.0,31240430,정남면,면,163.0,57.0,0.3497,63.0,53.0,783.0,0.0,0,5.0,0.0,8.0,18.0,13.0,8.0,8.0,8.0,18.0,28.0,18.0,39.0
다사5310,126.97607,37.19213,953500.0,1910500.0,31240430,정남면,면,1066.0,136.0,0.1276,677.0,252.0,556.0,13.0,8.0,83.0,165.0,92.0,105.0,83.0,71.0,74.0,99.0,81.0,74.0,59.0,77.0
다사5311,126.97601,37.20115,953500.0,1911500.0,31240120,봉담읍,읍,1092.0,236.0,0.2161,508.0,226.0,971.0,21.0,18.0,23.0,71.0,94.0,85.0,58.0,66.0,71.0,119.0,128.0,113.0,88.0,148.0
다사5312,126.97594,37.21016,953500.0,1912500.0,31240120,봉담읍,읍,9062.0,884.0,0.0976,3736.0,2705.0,3314.0,494.0,473.0,732.0,1434.0,680.0,539.0,488.0,717.0,750.0,775.0,597.0,493.0,325.0,559.0
다사5313,126.97588,37.21917,953500.0,1913500.0,31240120,봉담읍,읍,14905.0,1550.0,0.104,5615.0,4883.0,3828.0,1301.0,844.0,901.0,1087.0,979.0,1034.0,1097.0,1305.0,1381.0,1356.0,1172.0,905.0,561.0,989.0
다사5314,126.97582,37.22819,953500.0,1914500.0,31240560,기배동,동,7251.0,1362.0,0.1878,2600.0,2440.0,1931.0,397.0,354.0,379.0,462.0,530.0,440.0,324.0,507.0,565.0,718.0,651.0,561.0,381.0,981.0
다사5400,126.98794,37.10204,954500.0,1900500.0,31240420,양감면,면,328.0,57.0,0.1738,86.0,58.0,1112.0,5.0,8.0,8.0,35.0,43.0,46.0,33.0,28.0,23.0,13.0,23.0,23.0,23.0,34.0
다사5401,126.98788,37.11106,954500.0,1901500.0,31240420,양감면,면,274.0,52.0,0.1898,96.0,80.0,914.0,0.0,5.0,5.0,8.0,42.0,50.0,23.0,18.0,18.0,13.0,18.0,28.0,18.0,34.0
다사5402,126.98782,37.12007,954500.0,1902500.0,31240420,양감면,면,324.0,85.0,0.2623,109.0,78.0,885.0,5.0,5.0,5.0,23.0,40.0,42.0,28.0,23.0,8.0,18.0,28.0,28.0,33.0,52.0
다사5403,126.98776,37.12908,954500.0,1903500.0,31240140,향남읍,읍,206.0,45.0,0.2184,66.0,38.0,1338.0,0,5.0,0.0,13.0,27.0,35.0,15.0,13.0,13.0,13.0,18.0,23.0,13.0,32.0
다사5404,126.9877,37.1381,954500.0,1904500.0,31240430,정남면,면,392.0,60.0,0.1531,88.0,53.0,1756.0,5.0,5.0,5.0,23.0,62.0,81.0,40.0,23.0,23.0,13.0,28.0,28.0,18.0,42.0
다사5405,126.98764,37.14711,954500.0,1905500.0,31240430,정남면,면,164.0,23.0,0.1402,38.0,13.0,655.0,0,0,0,8.0,28.0,34.0,23.0,18.0,8.0,8.0,8.0,8.0,8.0,15.0
다사5406,126.98758,37.15613,954500.0,1906500.0,31240430,정남면,면,357.0,110.0,0.3081,141.0,110.0,771.0,10.0,5.0,8.0,13.0,34.0,34.0,23.0,20.0,23.0,28.0,28.0,33.0,38.0,72.0
다사5407,126.98752,37.16514,954500.0,1907500.0,31240430,정남면,면,2359.0,274.0,0.1162,920.0,914.0,659.0,110.0,86.0,92.0,140.0,170.0,202.0,178.0,169.0,236.0,249.0,259.0,203.0,92.0,182.0
다사5408,126.98746,37.17415,954500.0,1908500.0,31240430,정남면,면,491.0,133.0,0.2709,171.0,132.0,692.0,16.0,5.0,18.0,31.0,47.0,43.0,28.0,28.0,23.0,33.0,39.0,43.0,33.0,100.0
다사5409,126.9874,37.18317,954500.0,1909500.0,31240430,정남면,면,333.0,67.0,0.2012,91.0,58.0,1128.0,5.0,0.0,5.0,18.0,52.0,38.0,39.0,13.0,18.0,28.0,23.0,38.0,18.0,49.0
