grid_id,period,daytype,boardings,potential,board_day,freq,coverage,nearest_stop_id,nearest_stop_m,rail_m,stops_n,pop,workers,elderly_ratio
다사5705,night,wd,0.024,10.33,0.621,0.0,0.05,41590-36334,760.6,6014.9,4,145.0,1423.0,0.2828
다사5705,am,we,0.015,12.5,0.202,0.162,0.05,41590-36334,760.6,6014.9,4,145.0,1423.0,0.2828
다사5705,day,we,0.11,71.78,0.202,0.576,0.05,41590-36334,760.6,6014.9,4,145.0,1423.0,0.2828
다사5705,pm,we,0.03,16.88,0.202,0.162,0.05,41590-36334,760.6,6014.9,4,145.0,1423.0,0.2828
다사5705,night,we,0.011,13.22,0.202,0.0,0.05,41590-36334,760.6,6014.9,4,145.0,1423.0,0.2828
다사5706,am,wd,0.792,29.8,4.283,3.784,0.2148,41590-36331,628.2,5143.7,5,360.0,933.0,0.2778
다사5706,day,wd,1.945,169.69,4.283,6.074,0.2148,41590-36331,628.2,5143.7,5,360.0,933.0,0.2778
다사5706,pm,wd,0.658,36.9,4.283,3.784,0.2148,41590-36331,628.2,5143.7,5,360.0,933.0,0.2778
다사5706,night,wd,0.166,22.79,4.283,0.0,0.2148,41590-36331,628.2,5143.7,5,360.0,933.0,0.2778
다사5706,am,we,0.282,29.06,3.735,0.278,0.2148,41590-36331,628.2,5143.7,5,360.0,933.0,0.2778
다사5706,day,we,2.04,166.86,3.735,0.99,0.2148,41590-36331,628.2,5143.7,5,360.0,933.0,0.2778
다사5706,pm,we,0.557,38.22,3.735,0.278,0.2148,41590-36331,628.2,5143.7,5,360.0,933.0,0.2778
다사5706,night,we,0.195,29.3,3.735,0.0,0.2148,41590-36331,628.2,5143.7,5,360.0,933.0,0.2778
다사5707,am,wd,2.162,214.82,11.694,11.009,0.5432,41590-36270,365.4,4329.0,6,2739.0,691.0,0.0796
다사5707,day,wd,5.31,1216.33,11.694,18.042,0.5432,41590-36270,365.4,4329.0,6,2739.0,691.0,0.0796
다사5707,pm,wd,1.797,291.72,11.694,11.009,0.5432,41590-36270,365.4,4329.0,6,2739.0,691.0,0.0796
다사5707,night,wd,0.453,176.42,11.694,0.0,0.5432,41590-36270,365.4,4329.0,6,2739.0,691.0,0.0796
다사5707,am,we,0.83,205.75,11.015,0.93,0.5432,41590-36270,365.4,4329.0,6,2739.0,691.0,0.0796
다사5707,day,we,6.017,1209.23,11.015,3.307,0.5432,41590-36270,365.4,4329.0,6,2739.0,691.0,0.0796
다사5707,pm,we,1.642,298.03,11.015,0.93,0.5432,41590-36270,365.4,4329.0,6,2739.0,691.0,0.0796
다사5707,night,we,0.575,225.74,11.015,0.0,0.5432,41590-36270,365.4,4329.0,6,2739.0,691.0,0.0796
다사5711,am,wd,202.141,470.64,893.724,168.464,0.7278,41590-55415,217.8,1240.8,19,5946.0,360.0,0.1189
다사5711,day,wd,396.103,2663.73,893.724,308.837,0.7278,41590-55415,217.8,1240.8,19,5946.0,360.0,0.1189
다사5711,pm,wd,128.995,620.08,893.724,168.327,0.7278,41590-55415,217.8,1240.8,19,5946.0,360.0,0.1189
다사5711,night,wd,21.959,376.25,893.724,11.659,0.7278,41590-55415,217.8,1240.8,19,5946.0,360.0,0.1189
다사5711,am,we,47.165,453.26,563.442,46.856,0.7278,41590-55415,217.8,1240.8,19,5946.0,360.0,0.1189
다사5711,day,we,321.121,2637.32,563.442,125.866,0.7278,41590-55415,217.8,1240.8,19,5946.0,360.0,0.1189
다사5711,pm,we,79.725,635.78,563.442,46.856,0.7278,41590-55415,217.8,1240.8,19,5946.0,360.0,0.1189
다사5711,night,we,21.137,482.76,563.442,4.016,0.7278,41590-55415,217.8,1240.8,19,5946.0,360.0,0.1189
다사5712,am,wd,92.72,223.24,407.459,78.938,0.3315,41590-36328,534.8,1155.2,10,2769.0,605.0,0.2113
다사5712,day,wd,179.267,1267.14,407.459,145.284,0.3315,41590-36328,534.8,1155.2,10,2769.0,605.0,0.2113
다사5712,pm,wd,60.248,277.6,407.459,78.815,0.3315,41590-36328,534.8,1155.2,10,2769.0,605.0,0.2113
다사5712,night,wd,10.056,169.23,407.459,6.223,0.3315,41590-36328,534.8,1155.2,10,2769.0,605.0,0.2113
다사5712,am,we,21.996,217.32,265.857,24.801,0.3315,41590-36328,534.8,1155.2,10,2769.0,605.0,0.2113
다사5712,day,we,152.334,1247.27,265.857,65.425,0.3315,41590-36328,534.8,1155.2,10,2769.0,605.0,0.2113
다사5712,pm,we,37.332,286.89,265.857,24.801,0.3315,41590-36328,534.8,1155.2,10,2769.0,605.0,0.2113
다사5712,night,we,10.019,218.03,265.857,2.823,0.3315,41590-36328,534.8,1155.2,10,2769.0,605.0,0.2113
다사5713,am,wd,5.513,30.21,29.834,116.997,0.7842,41590-36322,172.6,1768.0,9,364.0,1128.0,0.3984
다사5713,day,wd,13.548,174.74,29.834,244.499,0.7842,41590-36322,172.6,1768.0,9,364.0,1128.0,0.3984
다사5713,pm,wd,4.584,36.18,29.834,116.997,0.7842,41590-36322,172.6,1768.0,9,364.0,1128.0,0.3984
다사5713,night,wd,1.155,21.77,29.834,5.818,0.7842,41590-36322,172.6,1768.0,9,364.0,1128.0,0.3984
다사5713,am,we,1.403,29.63,18.614,13.756,0.7842,41590-36322,172.6,1768.0,9,364.0,1128.0,0.3984
다사5713,day,we,10.168,171.33,18.614,37.516,0.7842,41590-36322,172.6,1768.0,9,364.0,1128.0,0.3984
다사5713,pm,we,2.775,37.59,18.614,13.756,0.7842,41590-36322,172.6,1768.0,9,364.0,1128.0,0.3984
다사5713,night,we,0.972,28.21,18.614,0.0,0.7842,41590-36322,172.6,1768.0,9,364.0,1128.0,0.3984
다사5804,am,wd,26.453,82.67,143.103,9.575,0.8108,41590-36481,151.4,6590.5,7,1037.0,2529.0,0.1389
다사5804,day,wd,64.983,464.0,143.103,26.237,0.8108,41590-36481,151.4,6590.5,7,1037.0,2529.0,0.1389
다사5804,pm,wd,21.989,106.05,143.103,9.575,0.8108,41590-36481,151.4,6590.5,7,1037.0,2529.0,0.1389
다사5804,night,wd,5.538,66.62,143.103,1.014,0.8108,41590-36481,151.4,6590.5,7,1037.0,2529.0,0.1389
다사5804,am,we,10.902,80.12,144.65,1.304,0.8108,41590-36481,151.4,6590.5,7,1037.0,2529.0,0.1389
다사5804,day,we,79.019,458.24,144.65,4.638,0.8108,41590-36481,151.4,6590.5,7,1037.0,2529.0,0.1389
다사5804,pm,we,21.568,109.4,144.65,1.304,0.8108,41590-36481,151.4,6590.5,7,1037.0,2529.0,0.1389
다사5804,night,we,7.55,85.11,144.65,0.0,0.8108,41590-36481,151.4,6590.5,7,1037.0,2529.0,0.1389
다사5811,am,wd,522.259,786.47,2590.725,367.845,0.8611,41590-36679,111.1,609.1,38,10073.0,2725.0,0.0753
다사5811,day,wd,1190.558,4423.76,2590.725,764.626,0.8611,41590-36679,111.1,609.1,38,10073.0,2725.0,0.0753
다사5811,pm,wd,354.411,1068.35,2590.725,367.845,0.8611,41590-36679,111.1,609.1,38,10073.0,2725.0,0.0753
다사5811,night,wd,75.901,659.44,2590.725,29.032,0.8611,41590-36679,111.1,609.1,38,10073.0,2725.0,0.0753
다사5811,am,we,149.593,753.53,1725.694,102.371,0.8611,41590-36679,111.1,609.1,38,10073.0,2725.0,0.0753
다사5811,day,we,937.145,4395.1,1725.694,262.019,0.8611,41590-36679,111.1,609.1,38,10073.0,2725.0,0.0753
다사5811,pm,we,257.272,1092.68,1725.694,102.371,0.8611,41590-36679,111.1,609.1,38,10073.0,2725.0,0.0753
다사5811,night,we,74.226,840.94,1725.694,7.06,0.8611,41590-36679,111.1,609.1,38,10073.0,2725.0,0.0753
다사5812,am,wd,734.386,676.05,4340.897,717.384,0.9657,41590-36340,27.5,405.3,42,8524.0,6429.0,0.1273
다사5812,day,wd,2022.53,3763.93,4340.897,1619.533,0.9657,41590-36340,27.5,405.3,42,8524.0,6429.0,0.1273
다사5812,pm,wd,638.887,871.82,4340.897,717.084,0.9657,41590-36340,27.5,405.3,42,8524.0,6429.0,0.1273
다사5812,night,wd,159.918,560.34,4340.897,51.694,0.9657,41590-36340,27.5,405.3,42,8524.0,6429.0,0.1273
다사5812,am,we,282.078,654.54,3315.145,93.554,0.9657,41590-36340,27.5,405.3,42,8524.0,6429.0,0.1273
다사5812,day,we,1766.626,3716.76,3315.145,239.35,0.9657,41590-36340,27.5,405.3,42,8524.0,6429.0,0.1273
다사5812,pm,we,497.849,899.88,3315.145,93.554,0.9657,41590-36340,27.5,405.3,42,8524.0,6429.0,0.1273
다사5812,night,we,163.409,712.51,3315.145,9.821,0.9657,41590-36340,27.5,405.3,42,8524.0,6429.0,0.1273
다사5813,am,wd,27.214,366.83,176.246,196.3,0.61,41590-55573,312.0,1399.6,16,4633.0,976.0,0.0814
다사5813,day,wd,82.519,2045.92,176.246,461.813,0.61,41590-55573,312.0,1399.6,16,4633.0,976.0,0.0814
다사5813,pm,wd,26.919,479.92,176.246,196.3,0.61,41590-55573,312.0,1399.6,16,4633.0,976.0,0.0814
다사5813,night,wd,7.169,302.49,176.246,12.087,0.61,41590-55573,312.0,1399.6,16,4633.0,976.0,0.0814
다사5813,am,we,8.753,354.18,104.973,16.493,0.61,41590-55573,312.0,1399.6,16,4633.0,976.0,0.0814
다사5813,day,we,55.538,2024.62,104.973,36.561,0.61,41590-55573,312.0,1399.6,16,4633.0,976.0,0.0814
다사5813,pm,we,15.811,493.81,104.973,16.493,0.61,41590-55573,312.0,1399.6,16,4633.0,976.0,0.0814
다사5813,night,we,5.532,385.55,104.973,0.157,0.61,41590-55573,312.0,1399.6,16,4633.0,976.0,0.0814
다사5814,am,wd,8.834,39.08,47.792,95.094,0.7704,41590-55029,183.7,2398.1,6,482.0,1183.0,0.3527
다사5814,day,wd,21.702,225.74,47.792,220.799,0.7704,41590-55029,183.7,2398.1,6,482.0,1183.0,0.3527
다사5814,pm,wd,7.344,47.8,47.792,95.094,0.7704,41590-55029,183.7,2398.1,6,482.0,1183.0,0.3527
다사5814,night,wd,1.85,28.67,47.792,5.302,0.7704,41590-55029,183.7,2398.1,6,482.0,1183.0,0.3527
다사5814,am,we,2.155,38.18,28.589,8.621,0.7704,41590-55029,183.7,2398.1,6,482.0,1183.0,0.3527
다사5814,day,we,15.617,221.72,28.589,19.014,0.7704,41590-55029,183.7,2398.1,6,482.0,1183.0,0.3527
다사5814,pm,we,4.263,49.52,28.589,8.621,0.7704,41590-55029,183.7,2398.1,6,482.0,1183.0,0.3527
다사5814,night,we,1.492,37.12,28.589,0.084,0.7704,41590-55029,183.7,2398.1,6,482.0,1183.0,0.3527
다사5911,am,wd,632.551,1548.5,2967.768,543.122,0.9093,41590-55295,72.6,973.0,41,19592.0,2064.0,0.1282
다사5911,day,wd,1366.164,8769.89,2967.768,1191.142,0.9093,41590-55295,72.6,973.0,41,19592.0,2064.0,0.1282
다사5911,pm,wd,387.94,2037.17,2967.768,543.122,0.9093,41590-55295,72.6,973.0,41,19592.0,2064.0,0.1282
다사5911,night,wd,79.883,1247.43,2967.768,50.807,0.9093,41590-55295,72.6,973.0,41,19592.0,2064.0,0.1282
다사5911,am,we,158.818,1493.62,1813.69,150.655,0.9093,41590-55295,72.6,973.0,41,19592.0,2064.0,0.1282
다사5911,day,we,1003.731,8676.23,1813.69,373.518,0.9093,41590-55295,72.6,973.0,41,19592.0,2064.0,0.1282
다사5911,pm,we,265.673,2091.24,1813.69,150.655,0.9093,41590-55295,72.6,973.0,41,19592.0,2064.0,0.1282
다사5911,night,we,72.741,1599.16,1813.69,16.943,0.9093,41590-55295,72.6,973.0,41,19592.0,2064.0,0.1282
다사5912,am,wd,828.698,2047.36,4467.676,569.336,0.8951,41590-55234,83.9,997.6,61,25931.0,8904.0,0.1164
다사5912,day,wd,2069.121,11532.02,4467.676,1143.749,0.8951,41590-55234,83.9,997.6,61,25931.0,8904.0,0.1164
다사5912,pm,wd,632.764,2691.71,4467.676,568.301,0.8951,41590-55234,83.9,997.6,61,25931.0,8904.0,0.1164
다사5912,night,wd,147.818,1673.92,4467.676,64.943,0.8951,41590-55234,83.9,997.6,61,25931.0,8904.0,0.1164
다사5912,am,we,262.364,1976.26,3055.957,130.089,0.8951,41590-55234,83.9,997.6,61,25931.0,8904.0,0.1164
다사5912,day,we,1645.398,11405.25,3055.957,342.829,0.8951,41590-55234,83.9,997.6,61,25931.0,8904.0,0.1164
다사5912,pm,we,456.482,2766.1,3055.957,130.089,0.8951,41590-55234,83.9,997.6,61,25931.0,8904.0,0.1164
다사5912,night,we,141.673,2140.3,3055.957,23.356,0.8951,41590-55234,83.9,997.6,61,25931.0,8904.0,0.1164
다사5913,am,wd,307.275,983.51,1715.644,274.562,0.5852,41590-37983,331.9,1670.0,29,12437.0,3544.0,0.1297
다사5913,day,wd,792.346,5554.41,1715.644,585.372,0.5852,41590-37983,331.9,1670.0,29,12437.0,3544.0,0.1297
다사5913,pm,wd,249.442,1289.24,1715.644,274.349,0.5852,41590-37983,331.9,1670.0,29,12437.0,3544.0,0.1297
다사5913,night,wd,60.406,795.27,1715.644,23.91,0.5852,41590-37983,331.9,1670.0,29,12437.0,3544.0,0.1297
다사5913,am,we,103.636,949.52,1224.732,31.394,0.5852,41590-37983,331.9,1670.0,29,12437.0,3544.0,0.1297
다사5913,day,we,657.134,5495.02,1224.732,80.544,0.5852,41590-37983,331.9,1670.0,29,12437.0,3544.0,0.1297
다사5913,pm,we,183.457,1324.77,1224.732,31.394,0.5852,41590-37983,331.9,1670.0,29,12437.0,3544.0,0.1297
다사5913,night,we,58.778,1018.04,1224.732,3.44,0.5852,41590-37983,331.9,1670.0,29,12437.0,3544.0,0.1297
다사5914,am,wd,108.966,320.14,587.046,136.032,0.7051,41590-36754,235.9,2566.0,10,4040.0,1522.0,0.1069
다사5914,day,wd,252.952,1809.05,587.046,327.873,0.7051,41590-36754,235.9,2566.0,10,4040.0,1522.0,0.1069
다사5914,pm,wd,92.605,421.69,587.046,136.032,0.7051,41590-36754,235.9,2566.0,10,4040.0,1522.0,0.1069
다사5914,night,wd,23.959,256.56,587.046,0.179,0.7051,41590-36754,235.9,2566.0,10,4040.0,1522.0,0.1069
다사5914,am,we,26.336,308.32,350.106,18.354,0.7051,41590-36754,235.9,2566.0,10,4040.0,1522.0,0.1069
다사5914,day,we,190.116,1791.85,350.106,40.463,0.7051,41590-36754,235.9,2566.0,10,4040.0,1522.0,0.1069
다사5914,pm,we,52.117,432.51,350.106,18.354,0.7051,41590-36754,235.9,2566.0,10,4040.0,1522.0,0.1069
다사5914,night,we,18.609,328.92,350.106,0.179,0.7051,41590-36754,235.9,2566.0,10,4040.0,1522.0,0.1069
다사5915,am,wd,0.0,1222.53,0.0,102.151,0.8599,41590-36418,112.1,3518.1,6,15890.0,2177.0,0.0437
다사5915,day,wd,0.0,6951.43,0.0,284.691,0.8599,41590-36418,112.1,3518.1,6,15890.0,2177.0,0.0437
다사5915,pm,wd,0.0,1740.41,0.0,102.151,0.8599,41590-36418,112.1,3518.1,6,15890.0,2177.0,0.0437
다사5915,night,wd,0.0,1038.03,0.0,0.097,0.8599,41590-36418,112.1,3518.1,6,15890.0,2177.0,0.0437
다사5915,am,we,0.0,1159.84,0.0,12.21,0.8599,41590-36418,112.1,3518.1,6,15890.0,2177.0,0.0437
다사5915,day,we,0.0,6949.32,0.0,28.417,0.8599,41590-36418,112.1,3518.1,6,15890.0,2177.0,0.0437
다사5915,pm,we,0.0,1766.8,0.0,12.21,0.8599,41590-36418,112.1,3518.1,6,15890.0,2177.0,0.0437
다사5915,night,we,0.0,1326.27,0.0,0.097,0.8599,41590-36418,112.1,3518.1,6,15890.0,2177.0,0.0437
다사6011,am,wd,445.548,1481.9,1967.729,210.719,0.9426,41590-37720,45.9,695.4,39,19045.0,3136.0,0.0705
다사6011,day,wd,924.827,8376.86,1967.729,480.497,0.9426,41590-37720,45.9,695.4,39,19045.0,3136.0,0.0705
다사6011,pm,wd,226.872,2030.45,1967.729,210.447,0.9426,41590-37720,45.9,695.4,39,19045.0,3136.0,0.0705
다사6011,night,wd,52.771,1242.28,1967.729,24.266,0.9426,41590-37720,45.9,695.4,39,19045.0,3136.0,0.0705
다사6011,am,we,99.156,1418.9,1127.269,127.111,0.9426,41590-37720,45.9,695.4,39,19045.0,3136.0,0.0705
다사6011,day,we,661.261,8327.66,1127.269,321.364,0.9426,41590-37720,45.9,695.4,39,19045.0,3136.0,0.0705
다사6011,pm,we,153.037,2074.19,1127.269,127.111,0.9426,41590-37720,45.9,695.4,39,19045.0,3136.0,0.0705
다사6011,night,we,42.328,1586.67,1127.269,19.125,0.9426,41590-37720,45.9,695.4,39,19045.0,3136.0,0.0705
다사6012,am,wd,561.065,1541.81,2627.109,447.324,0.8385,41590-55020,129.2,1663.0,63,19701.0,3205.0,0.0994
다사6012,day,wd,1212.621,8733.85,2627.109,1039.782,0.8385,41590-55020,129.2,1663.0,63,19701.0,3205.0,0.0994
다사6012,pm,wd,333.2,2081.14,2627.109,446.624,0.8385,41590-55020,129.2,1663.0,63,19701.0,3205.0,0.0994
다사6012,night,wd,82.915,1271.73,2627.109,45.79,0.8385,41590-55020,129.2,1663.0,63,19701.0,3205.0,0.0994
다사6012,am,we,136.715,1480.72,1627.147,177.608,0.8385,41590-55020,129.2,1663.0,63,19701.0,3205.0,0.0994
다사6012,day,we,926.496,8667.2,1627.147,468.84,0.8385,41590-55020,129.2,1663.0,63,19701.0,3205.0,0.0994
다사6012,pm,we,229.716,2129.84,1627.147,177.608,0.8385,41590-55020,129.2,1663.0,63,19701.0,3205.0,0.0994
다사6012,night,we,69.489,1626.96,1627.147,24.691,0.8385,41590-55020,129.2,1663.0,63,19701.0,3205.0,0.0994
다사6013,am,wd,554.053,1567.81,2716.72,660.021,0.7228,41590-37574,221.8,2371.0,38,20162.0,4099.0,0.0617
다사6013,day,wd,1221.564,8792.17,2716.72,1494.137,0.7228,41590-37574,221.8,2371.0,38,20162.0,4099.0,0.0617
다사6013,pm,wd,377.386,2138.39,2716.72,660.021,0.7228,41590-37574,221.8,2371.0,38,20162.0,4099.0,0.0617
다사6013,night,wd,92.034,1340.04,2716.72,84.877,0.7228,41590-37574,221.8,2371.0,38,20162.0,4099.0,0.0617
다사6013,am,we,152.39,1502.96,1862.223,55.21,0.7228,41590-37574,221.8,2371.0,38,20162.0,4099.0,0.0617
다사6013,day,we,1051.378,8735.0,1862.223,130.085,0.7228,41590-37574,221.8,2371.0,38,20162.0,4099.0,0.0617
다사6013,pm,we,265.369,2188.97,1862.223,55.21,0.7228,41590-37574,221.8,2371.0,38,20162.0,4099.0,0.0617
다사6013,night,we,83.854,1704.41,1862.223,1.662,0.7228,41590-37574,221.8,2371.0,38,20162.0,4099.0,0.0617
다사6014,am,wd,71.146,562.23,381.917,258.758,0.6778,41590-36484,257.7,3068.5,18,7221.0,3865.0,0.0836
다사6014,day,wd,156.832,3187.4,381.917,704.565,0.6778,41590-36484,257.7,3068.5,18,7221.0,3865.0,0.0836
다사6014,pm,wd,61.609,767.24,381.917,258.758,0.6778,41590-36484,257.7,3068.5,18,7221.0,3865.0,0.0836
다사6014,night,wd,16.291,467.87,381.917,26.295,0.6778,41590-36484,257.7,3068.5,18,7221.0,3865.0,0.0836
다사6014,am,we,14.733,538.66,196.15,19.181,0.6778,41590-36484,257.7,3068.5,18,7221.0,3865.0,0.0836
다사6014,day,we,106.017,3166.84,196.15,55.765,0.6778,41590-36484,257.7,3068.5,18,7221.0,3865.0,0.0836
다사6014,pm,we,29.162,784.01,196.15,19.181,0.6778,41590-36484,257.7,3068.5,18,7221.0,3865.0,0.0836
다사6014,night,we,10.572,598.24,196.15,0.941,0.6778,41590-36484,257.7,3068.5,18,7221.0,3865.0,0.0836
다사6110,am,wd,280.839,1137.05,1771.311,402.536,0.8717,41590-37699,102.6,1317.7,24,14415.0,1939.0,0.1314
다사6110,day,wd,715.198,6451.08,1771.311,786.858,0.8717,41590-37699,102.6,1317.7,24,14415.0,1939.0,0.1314
다사6110,pm,wd,290.68,1506.45,1771.311,402.63,0.8717,41590-37699,102.6,1317.7,24,14415.0,1939.0,0.1314
다사6110,night,wd,128.781,915.6,1771.311,45.813,0.8717,41590-37699,102.6,1317.7,24,14415.0,1939.0,0.1314
다사6110,am,we,68.67,1094.99,1191.484,97.066,0.8717,41590-37699,102.6,1317.7,24,14415.0,1939.0,0.1314
다사6110,day,we,600.202,6391.05,1191.484,153.747,0.8717,41590-37699,102.6,1317.7,24,14415.0,1939.0,0.1314
다사6110,pm,we,190.396,1544.39,1191.484,97.066,0.8717,41590-37699,102.6,1317.7,24,14415.0,1939.0,0.1314
다사6110,night,we,90.409,1173.94,1191.484,8.045,0.8717,41590-37699,102.6,1317.7,24,14415.0,1939.0,0.1314
다사6111,am,wd,786.207,1677.57,4923.129,912.407,0.8284,41590-37588,137.3,1421.2,44,21450.0,4476.0,0.0625
다사6111,day,wd,1993.313,9463.12,4923.129,1727.857,0.8284,41590-37588,137.3,1421.2,44,21450.0,4476.0,0.0625
다사6111,pm,wd,803.844,2277.03,4923.129,910.969,0.8284,41590-37588,137.3,1421.2,44,21450.0,4476.0,0.0625
다사6111,night,wd,354.11,1394.49,4923.129,121.894,0.8284,41590-37588,137.3,1421.2,44,21450.0,4476.0,0.0625
다사6111,am,we,227.517,1608.69,3920.475,302.071,0.8284,41590-37588,137.3,1421.2,44,21450.0,4476.0,0.0625
다사6111,day,we,1979.182,9396.86,3920.475,509.931,0.8284,41590-37588,137.3,1421.2,44,21450.0,4476.0,0.0625
다사6111,pm,we,625.241,2328.47,3920.475,302.071,0.8284,41590-37588,137.3,1421.2,44,21450.0,4476.0,0.0625
다사6111,night,we,295.508,1782.49,3920.475,47.686,0.8284,41590-37588,137.3,1421.2,44,21450.0,4476.0,0.0625
다사6112,am,wd,661.648,925.69,4011.83,765.472,0.7898,41590-36960,168.1,2074.1,39,11836.0,3878.0,0.0967
다사6112,day,wd,1712.435,5218.46,4011.83,1731.914,0.7898,41590-36960,168.1,2074.1,39,11836.0,3878.0,0.0967
다사6112,pm,wd,636.282,1245.96,4011.83,764.941,0.7898,41590-36960,168.1,2074.1,39,11836.0,3878.0,0.0967
다사6112,night,wd,245.118,772.75,4011.83,101.231,0.7898,41590-36960,168.1,2074.1,39,11836.0,3878.0,0.0967
다사6112,am,we,181.747,889.6,2852.311,235.903,0.7898,41590-36960,168.1,2074.1,39,11836.0,3878.0,0.0967
다사6112,day,we,1482.533,5175.47,2852.311,466.666,0.7898,41590-36960,168.1,2074.1,39,11836.0,3878.0,0.0967
다사6112,pm,we,443.011,1276.66,2852.311,235.903,0.7898,41590-36960,168.1,2074.1,39,11836.0,3878.0,0.0967
다사6112,night,we,194.128,986.23,2852.311,29.176,0.7898,41590-36960,168.1,2074.1,39,11836.0,3878.0,0.0967
다사6113,am,wd,147.185,56.91,758.17,164.0,0.3372,41590-55442,530.2,2930.5,14,721.0,5390.0,0.2039
다사6113,day,wd,312.788,324.5,758.17,406.079,0.3372,41590-55442,530.2,2930.5,14,721.0,5390.0,0.2039
다사6113,pm,wd,117.119,72.68,758.17,164.0,0.3372,41590-55442,530.2,2930.5,14,721.0,5390.0,0.2039
다사6113,night,wd,30.584,44.22,758.17,31.189,0.3372,41590-55442,530.2,2930.5,14,721.0,5390.0,0.2039
다사6113,am,we,35.96,55.2,460.722,1.884,0.3372,41590-55442,530.2,2930.5,14,721.0,5390.0,0.2039
다사6113,day,we,253.303,320.07,460.722,5.096,0.3372,41590-55442,530.2,2930.5,14,721.0,5390.0,0.2039
다사6113,pm,we,67.099,74.88,460.722,1.884,0.3372,41590-55442,530.2,2930.5,14,721.0,5390.0,0.2039
다사6113,night,we,23.238,56.9,460.722,0.157,0.3372,41590-55442,530.2,2930.5,14,721.0,5390.0,0.2039
다사6114,am,wd,613.289,845.06,3309.318,803.911,0.8643,41590-37592,108.6,3774.2,26,10797.0,59383.0,0.0807
다사6114,day,wd,1330.235,4776.83,3309.318,2094.759,0.8643,41590-37592,108.6,3774.2,26,10797.0,59383.0,0.0807
다사6114,pm,wd,541.528,1145.89,3309.318,803.911,0.8643,41590-37592,108.6,3774.2,26,10797.0,59383.0,0.0807
다사6114,night,wd,143.981,698.99,3309.318,119.134,0.8643,41590-37592,108.6,3774.2,26,10797.0,59383.0,0.0807
다사6114,am,we,97.286,809.89,1296.338,84.801,0.8643,41590-37592,108.6,3774.2,26,10797.0,59383.0,0.0807
다사6114,day,we,698.864,4746.64,1296.338,237.927,0.8643,41590-37592,108.6,3774.2,26,10797.0,59383.0,0.0807
다사6114,pm,we,192.592,1171.55,1296.338,84.801,0.8643,41590-37592,108.6,3774.2,26,10797.0,59383.0,0.0807
다사6114,night,we,70.399,893.39,1296.338,5.76,0.8643,41590-37592,108.6,3774.2,26,10797.0,59383.0,0.0807
다사6115,am,wd,433.78,1804.96,2324.082,342.074,0.8825,41590-36615,94.0,4477.0,16,22934.0,3896.0,0.1128
다사6115,day,wd,929.105,10235.42,2324.082,879.076,0.8825,41590-36615,94.0,4477.0,16,22934.0,3896.0,0.1128
다사6115,pm,wd,379.361,2413.84,2324.082,342.074,0.8825,41590-36615,94.0,4477.0,16,22934.0,3896.0,0.1128
다사6115,night,wd,101.432,1465.59,2324.082,53.503,0.8825,41590-36615,94.0,4477.0,16,22934.0,3896.0,0.1128
다사6115,am,we,119.698,1734.26,1595.088,47.487,0.8825,41590-36615,94.0,4477.0,16,22934.0,3896.0,0.1128
다사6115,day,we,859.76,10151.07,1595.088,134.607,0.8825,41590-36615,94.0,4477.0,16,22934.0,3896.0,0.1128
다사6115,pm,we,236.964,2471.36,1595.088,47.487,0.8825,41590-36615,94.0,4477.0,16,22934.0,3896.0,0.1128
다사6115,night,we,86.67,1877.55,1595.088,3.835,0.8825,41590-36615,94.0,4477.0,16,22934.0,3896.0,0.1128
다사6207,am,wd,4.402,165.64,23.814,8.835,0.787,41590-55459,170.4,4053.3,8,2074.0,761.0,0.1398
다사6207,day,wd,10.814,937.54,23.814,21.203,0.787,41590-55459,170.4,4053.3,8,2074.0,761.0,0.1398
다사6207,pm,wd,3.659,214.89,23.814,8.835,0.787,41590-55459,170.4,4053.3,8,2074.0,761.0,0.1398
다사6207,night,wd,0.922,131.43,23.814,0.0,0.787,41590-55459,170.4,4053.3,8,2074.0,761.0,0.1398
다사6207,am,we,1.308,160.11,17.359,0.0,0.787,41590-55459,170.4,4053.3,8,2074.0,761.0,0.1398
다사6207,day,we,9.483,926.94,17.359,0.0,0.787,41590-55459,170.4,4053.3,8,2074.0,761.0,0.1398
다사6207,pm,we,2.588,220.97,17.359,0.0,0.787,41590-55459,170.4,4053.3,8,2074.0,761.0,0.1398
다사6207,night,we,0.906,168.61,17.359,0.0,0.787,41590-55459,170.4,4053.3,8,2074.0,761.0,0.1398
다사6208,am,wd,2.51,19.05,13.579,7.866,0.7236,41590-36424,221.1,3247.1,10,228.0,697.0,0.3509
다사6208,day,wd,6.166,109.58,13.579,18.879,0.7236,41590-36424,221.1,3247.1,10,228.0,697.0,0.3509
다사6208,pm,wd,2.087,22.52,13.579,7.866,0.7236,41590-36424,221.1,3247.1,10,228.0,697.0,0.3509
다사6208,night,wd,0.526,13.51,13.579,0.0,0.7236,41590-36424,221.1,3247.1,10,228.0,697.0,0.3509
다사6208,am,we,0.727,18.7,9.646,0.0,0.7236,41590-36424,221.1,3247.1,10,228.0,697.0,0.3509
다사6208,day,we,5.269,107.35,9.646,0.0,0.7236,41590-36424,221.1,3247.1,10,228.0,697.0,0.3509
다사6208,pm,we,1.438,23.41,9.646,0.0,0.7236,41590-36424,221.1,3247.1,10,228.0,697.0,0.3509
